,id_x,task_id,id_y,info_0,info_1,info_2,info_3,info_4_0,info_4_1,info_4_2,info_4_3,info_5,info_6,info_7,info_8,info_9,info_10,info_11,calibration,created,fav_user_ids,id,info_CIME_coordinates,info_CIME_geolocation_string,info_bounding_box,info_country,info_country_code,info_country_or_territory,info_created_at,info_id,info_id_str,info_language_code,info_media_url,info_type,info_url,info_user_loc,n_answers,priority_0,project_id,quorum,state
2814,13573,131877,131877,Yes,Yes,Yes,No,,,,,Not answered,2,Yes,Yes,Street/Square,Other,Not answered,0,2020-08-29T08:54:08.570045,,131877,,,,-0,USA,United States,2020-08-19 23:03:02,1296221161802600000,1296221161802600000,en,http://pbs.twimg.com/media/Ef0aRwUWkAAL3Ao.jpg,photo,https://t.co/wTOHGZPdH5,Canada & sub-Saharan Africa,3,0,162,0,ongoing
2815,13574,131885,131885,Yes,Yes,Yes,Yes,Surgical,Other,,,Yes,3,Yes,Yes,Street/Square,Working,Yes,0,2020-08-29T08:54:09.077864,,131885,,,,-0,POL,Poland,2020-08-19 23:02:08,1296220936618880000,1296220936618880000,es,http://pbs.twimg.com/media/Ef0aEpBXgAAkPsv.jpg,photo,https://t.co/CpNihIWDLV,-0,3,0,162,0,ongoing
2816,13575,131893,131893,Yes,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:54:09.584546,,131893,,,,-0,USA,United States,2020-08-19 23:01:14,1296220709539190000,1296220709539190000,en,http://pbs.twimg.com/media/Ef0Z3daXkAEBgwv.jpg,photo,https://t.co/eOJkNDJnOa,-0,3,0,162,0,ongoing
2817,13576,131901,131901,Yes,Yes,Yes,Yes,FP2,Other,,,Yes,2,Yes,Yes,Street/Square,Other,Yes,0,2020-08-29T08:54:10.191045,,131901,,,,-0,USA,United States,2020-08-19 23:00:42,1296220575199900000,1296220575199900000,en,http://pbs.twimg.com/media/Ef0ZvZDWsAEZr9U.jpg,photo,https://t.co/RBjHMCTT85,Bloomington - IN,3,0,162,0,ongoing
2818,13577,131909,131909,Yes,Yes,Yes,No,,,,,Not answered,5 or more,Yes,Yes,Other,Socialising,Yes,0,2020-08-29T08:54:10.792875,,131909,,,,-0,KOR,Korea - Republic of,2020-08-19 23:00:25,1296220502852350000,1296220502852350000,en,http://pbs.twimg.com/media/Ef0ZrO3XkAQBZ3m.jpg,photo,https://t.co/pSGuoa8o50,Seoul - Korea,3,0,162,0,ongoing
2820,13579,131549,131549,Yes,Yes,Yes,Yes,Cloth,,,,Yes,3,Yes,Yes,Street/Square,Socialising,Yes,0,2020-08-29T08:53:46.408238,,131549,,,,-0,ECU,Ecuador,2020-08-19 23:54:09,1296234026068570000,1296234026068570000,es,http://pbs.twimg.com/media/Ef0l9MmWsAEwy9S.jpg,photo,https://t.co/f8anhHPccf,Bogotá,3,0,162,0,ongoing
2821,13580,131561,131561,No,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:53:47.164556,,131561,,,,-0,CAN,Canada,2020-08-19 23:51:36,1296233386025970000,1296233386025970000,en,http://pbs.twimg.com/tweet_video_thumb/Ef0lY6GVAAEu0Qt.jpg,photo,https://t.co/HkPfjNwQFX,Forbidden City,3,0,162,0,ongoing
2822,13581,131573,131573,Yes,Yes,Yes,Yes,Cloth,Surgical,,,Yes,2,Yes,Yes,Other,Other,Yes,0,2020-08-29T08:53:47.993546,,131573,,,,-0,USA,United States,2020-08-19 23:47:49,1296232433436840000,1296232433436840000,en,http://pbs.twimg.com/media/Ef0kh2nXsAknvoQ.jpg,photo,https://t.co/CqFttU7I4R,Orlando - FL,3,0,162,0,ongoing
2823,13582,131589,131589,Yes,Yes,Yes,Some of them,Surgical,Surgical,FP2,Cannot tell,Yes,5 or more,Yes,Not answered,Not answered,Other,Maybe,0,2020-08-29T08:53:48.992044,,131589,,,,-0,MEX,Mexico,2020-08-19 23:46:05,1296231998143560000,1296231998143560000,es,http://pbs.twimg.com/media/Ef0kIV7XYAIhbej.jpg,photo,https://t.co/xFkhI9zPRf,Tlalpan - Distrito Federal,3,0,162,0,ongoing
2824,13583,131597,131597,Yes,Cannot tell,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:53:49.664152,,131597,,,,-0,AUS,Australia,2020-08-19 23:45:05,1296231744467660000,1296231744467660000,en,http://pbs.twimg.com/media/Ef0j0YXUwAE9DEs.jpg,photo,https://t.co/G8tGulJLg7,Australia,3,0,162,0,ongoing
2825,13584,131613,131613,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:53:50.873933,,131613,,,,-0,USA,United States,2020-08-19 23:42:34,1296231113090830000,1296231113090830000,es,http://pbs.twimg.com/media/Ef0jTTnWkAAObq5.jpg,photo,https://t.co/W4vDRRHZq6,Hollywood/Miami,3,0,162,0,ongoing
2826,13585,131625,131625,Yes,Yes,Yes,Yes,Cloth,Cannot tell,,,Only some of them,4,Yes,Yes,Street/Square,Other,Yes,0,2020-08-29T08:53:51.709105,,131625,,,,Venezuela,VEN,Venezuela - Bolivarian Republic of,2020-08-19 23:40:51,1296230679244690000,1296230679244690000,es,http://pbs.twimg.com/media/Ef0i7u_WkAE0omH.jpg,photo,https://t.co/wgJ81pmga4,-0,3,0,162,0,ongoing
2827,13586,131637,131637,Not sure,Not answered,Not answered,Not answered,Cloth,Surgical,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:53:52.474812,,131637,,,,-0,ARG,Argentina,2020-08-19 23:39:26,1296230322808540000,1296230322808540000,es,http://pbs.twimg.com/media/Ef0im4xXsAEfKN6.jpg,photo,https://t.co/ttO9hdXMoQ,Resistencia - Argentina,3,0,162,0,ongoing
2828,13587,131653,131653,Yes,Yes,Yes,Yes,Surgical,Cloth,FP2,,Yes,4,No,Yes,Other,Other,Yes,0,2020-08-29T08:53:53.575946,,131653,,,,-0,MEX,Mexico,2020-08-19 23:37:24,1296229811967410000,1296229811967410000,es,http://pbs.twimg.com/media/Ef0iJAUWoAAOjVu.jpg,photo,https://t.co/ffcv5VKHrt,Ciudad de México,3,0,162,0,ongoing
2829,13588,131662,131662,Yes,Yes,Yes,Yes,Cloth,Surgical,Other,,Yes,4,Yes,Yes,Street/Square,Other,Yes,0,2020-08-29T08:53:54.206783,,131662,,,,-0,HND,Honduras,2020-08-19 23:35:28,1296229325470090000,1296229325470090000,es,http://pbs.twimg.com/media/Ef0hsHyX0AAWoT5.jpg,photo,https://t.co/J2BaQGMPkI,La Paz - Honduras,3,0,162,0,ongoing
2830,13589,131675,131675,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:53:55.077388,,131675,,,,-0,PRT,Portugal,2020-08-19 23:34:11,1296229004022870000,1296229004022870000,pt,http://pbs.twimg.com/media/Ef0haCiWkAE01yD.jpg,photo,https://t.co/WlpBNUIkxG,Lisboa - Portugal,3,0,162,0,ongoing
2831,13590,131691,131691,Yes,Yes,Yes,Not answered,Surgical,Surgical,Cannot tell,,Only some of them,5 or more,Cannot tell,Yes,Street/Square,Other,Maybe,0,2020-08-29T08:53:56.207049,,131691,,,,-0,ARG,Argentina,2020-08-19 23:31:05,1296228221944510000,1296228221944510000,es,http://pbs.twimg.com/media/Ef0gWZDXkAAgxuI.png,photo,https://t.co/2GqXjfd6Dd,-0,3,0,162,0,ongoing
2832,13591,131701,131701,Yes,Yes,Yes,Yes,Cloth,Cloth,Other,,Yes,3,No,Yes,Street/Square,Volunteering,Yes,0,2020-08-29T08:53:56.879885,,131701,,,,-0,PHL,Philippines,2020-08-19 23:30:04,1296227964150060000,1296227964150060000,en,http://pbs.twimg.com/media/Ef0gdqXWoAE076I.jpg,photo,https://t.co/K4RztBXVRf,Los Angeles,3,0,162,0,ongoing
2833,13592,131717,131717,Yes,Yes,Yes,Yes,Surgical,,,,Yes,4,Yes,Yes,Shop,Shopping,Yes,0,2020-08-29T08:53:57.898302,,131717,,,,-0,CZE,Czechia,2020-08-19 23:27:28,1296227313600930000,1296227313600930000,tr,http://pbs.twimg.com/media/Ef0fh8gWkAIV6ln.jpg,photo,https://t.co/ljJjGmx0yy,-0,3,0,162,0,ongoing
2834,13593,131726,131726,Yes,Yes,Yes,Yes,Surgical,FP2,Cannot tell,,Yes,5 or more,Cannot tell,Yes,Other,Other,Cannot tell,0,2020-08-29T08:53:58.474612,,131726,,,,-0,USA,United States,2020-08-19 23:26:18,1296227019685090000,1296227019685090000,es,http://pbs.twimg.com/media/Ef0fmTIXsAAOdbT.jpg,photo,https://t.co/EWvoVkdmVx,Miami -USA,3,0,162,0,ongoing
2835,13594,131739,131739,Yes,Cannot tell,Not answered,Cannot tell,,,,,Not answered,2,Not answered,Not answered,Not answered,Cannot tell,Cannot tell,0,2020-08-29T08:53:59.352806,,131739,,,,-0,COL,Colombia,2020-08-19 23:24:57,1296226676322400000,1296226676322400000,en,http://pbs.twimg.com/media/Ef0fSVfU4AIrP2o.jpg,photo,https://t.co/4b2gCTayc0,PDX➡️SPO➡️GTF➡️RNO➡️SPO,3,0,162,0,ongoing
2836,13595,131755,131755,Yes,Yes,Yes,Yes,Cloth,Surgical,,,Yes,5 or more,Yes,Yes,Street/Square,Other,Yes,0,2020-08-29T08:54:00.415687,,131755,,,,-0,ARG,Argentina,2020-08-19 23:20:51,1296225648348930000,1296225648348930000,es,http://pbs.twimg.com/media/Ef0eW6iWsAArGK1.jpg,photo,https://t.co/Bw71YFynCI,La Rioja - Argentina,3,0,162,0,ongoing
2837,13596,131765,131765,No,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:54:01.072667,,131765,,,,-0,CUB,Cuba,2020-08-19 23:18:27,1296225041990940000,1296225041990940000,es,http://pbs.twimg.com/media/Ef0du0RXsAYrHPx.jpg,photo,https://t.co/Vvrn7pxM4S,Cuba,3,0,162,0,ongoing
2838,13597,131781,131781,Yes,Yes,Yes,Yes,Cloth,Cloth,,,Yes,5 or more,Yes,Yes,Street/Square,Other,Yes,0,2020-08-29T08:54:02.098017,,131781,,,,-0,ESP,Spain,2020-08-19 23:15:31,1296224306431700000,1296224306431700000,es,http://pbs.twimg.com/media/Ef0dHZoWsAECbGt.jpg,photo,https://t.co/oKdpiEmdjo,-0,3,0,162,0,ongoing
2839,13598,131790,131790,Yes,Yes,Yes,Some of them,Surgical,Cloth,Cannot tell,,Yes,5 or more,Cannot tell,Yes,Other,Socialising,Yes,0,2020-08-29T08:54:02.684520,,131790,,,,-0,USA,United States,2020-08-19 23:14:10,1296223966386720000,1296223966386720000,en,http://pbs.twimg.com/media/Ef0cyBnUwAAZh66.jpg,photo,https://t.co/YUnZ0im2gC,Fresno - CA,3,0,162,0,ongoing
2840,13599,131799,131799,No,Not answered,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:54:03.366449,,131799,,,,-0,USA,United States,2020-08-19 23:12:39,1296223583044330000,1296223583044330000,en,http://pbs.twimg.com/media/Ef0cdTgWsAAS9ZK.jpg,photo,https://t.co/j34KAdXkoZ,New Jersey - USA,3,0,162,0,ongoing
2841,13600,131811,131811,Yes,Cannot tell,Yes,No,,,,,Not answered,4,Not answered,Not answered,Not answered,Other,Yes,0,2020-08-29T08:54:04.200586,,131811,,,,-0,ECU,Ecuador,2020-08-19 23:10:49,1296223121452810000,1296223121452810000,es,http://pbs.twimg.com/media/Ef0cDMhX0AEIYCM.jpg,photo,https://t.co/8eU8lUOnv0,Castañuelas/montecristi/RD.,3,0,162,0,ongoing
2842,13601,131815,131815,Yes,Yes,Yes,Yes,Surgical,FP2,,,Yes,2,Yes,Not answered,Not answered,Other,Yes,0,2020-08-29T08:54:04.446245,,131815,,,,-0,MEX,Mexico,2020-08-19 23:10:34,1296223057208410000,1296223057208410000,es,http://pbs.twimg.com/media/Ef0cAGCU4AANGW2.jpg,photo,https://t.co/rJvE4XSsDh,Puebla - México,3,0,162,0,ongoing
2843,13602,131817,131817,Yes,Yes,Yes,Yes,FP2,Gasmask,Cannot tell,,Yes,5 or more,Yes,Yes,Hospital,Working,Yes,0,2020-08-29T08:54:04.561910,,131817,,,,-0,MEX,Mexico,2020-08-19 23:10:33,1296223056231200000,1296223056231200000,es,http://pbs.twimg.com/media/Ef0cACNUMAA8XLA.jpg,photo,https://t.co/XOjpg8wYti,Mérida - Yucatán,3,0,162,0,ongoing
2844,13603,131821,131821,Yes,Yes,Yes,Yes,Surgical,Surgical,Cannot tell,,Yes,5 or more,Yes,Yes,Street/Square,Other,Yes,0,2020-08-29T08:54:04.807887,,131821,,,,-0,USA,United States,2020-08-19 23:09:20,1296222747845170000,1296222747845170000,en,http://pbs.twimg.com/media/Ef0buFxWkAASxbX.jpg,photo,https://t.co/FrwfoWvTEy,Manila - Philippines,3,0,162,0,ongoing
2846,13605,131828,131828,Yes,Yes,Yes,Yes,Cloth,Cloth,Cannot tell,,Yes,5 or more,Yes,Yes,Other,Volunteering,Yes,0,2020-08-29T08:54:05.272326,,131828,,,,-0,USA,United States,2020-08-19 23:08:26,1296222520903910000,1296222520903910000,en,http://pbs.twimg.com/media/Ef0bg0OWkAAztH5.jpg,photo,https://t.co/zOGpIypJUp,Henrico County - Virginia,3,0,162,0,ongoing
2847,13606,131830,131830,Yes,Yes,Yes,Yes,Surgical,,,,Yes,1,Not answered,Yes,Street/Square,Other,Cannot tell,0,2020-08-29T08:54:05.405702,,131830,,,,-0,COL,Colombia,2020-08-19 23:08:04,1296222430294350000,1296222430294350000,es,http://pbs.twimg.com/media/Ef0bFD4XkAMScxN.jpg,photo,https://t.co/6FLLYj0ig1,Buenos Aires - Argentina,3,0,162,0,ongoing
2848,13607,131833,131833,Yes,Yes,Yes,Yes,Surgical,Surgical,Cannot tell,,Yes,5 or more,Yes,Yes,Street/Square,Working,Maybe,0,2020-08-29T08:54:05.608854,,131833,,,,-0,COL,Colombia,2020-08-19 23:08:02,1296222420622340000,1296222420622340000,es,http://pbs.twimg.com/media/Ef0bbDAWkAAWtV6.jpg,photo,https://t.co/AoZXVnz4gn,Buenos Aires - Argentina,3,0,162,0,ongoing
2849,13608,131836,131836,Yes,Yes,Yes,Yes,Surgical,Cloth,,,Yes,5 or more,No,Yes,Hospital,Working,Yes,0,2020-08-29T08:54:05.794922,,131836,,,,-0,ARG,Argentina,2020-08-19 23:07:53,1296222384182250000,1296222384182250000,es,http://pbs.twimg.com/media/Ef0bXSdXkAAeLC-.jpg,photo,https://t.co/qizWpITxqm,San Fernando - Argentina,3,0,162,0,ongoing
2850,13609,131840,131840,Yes,Yes,Yes,Yes,FP2,Cannot tell,,,Yes,5 or more,Yes,Yes,Hospital,Working,Cannot tell,0,2020-08-29T08:54:06.060895,,131840,,,,-0,COL,Colombia,2020-08-19 23:07:15,1296222222068200000,1296222222068200000,es,http://pbs.twimg.com/media/Ef0bPA-XgAAV1zg.jpg,photo,https://t.co/5lWZJV6l7b,Buenos Aires - Argentina,3,0,162,0,ongoing
2851,13610,131842,131842,Yes,No,Not answered,Not answered,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,0,2020-08-29T08:54:06.187277,,131842,,,,-0,LVA,Latvia,2020-08-19 23:06:38,1296222067780730000,1296222067780730000,es,http://pbs.twimg.com/media/Ef0bCWwXgAUibQU.jpg,photo,https://t.co/W9CvpxwyHi,Buenos Aires,3,0,162,0,ongoing
2852,13611,131846,131846,Yes,Yes,Yes,Yes,Surgical,,,,Yes,1,Not answered,Yes,Street/Square,Cannot tell,Cannot tell,0,2020-08-29T08:54:06.456778,,131846,,,,-0,SAU,Saudi Arabia,2020-08-19 23:06:15,1296221973178060000,1296221973178060000,en,http://pbs.twimg.com/media/Ef0bAmMVAAAaTtX.png,photo,https://t.co/9BPPd1iERJ,Fiji,3,0,162,0,ongoing
2853,13612,131849,131849,Yes,Yes,Yes,Yes,Cannot tell,FP2,,,Yes,2,Yes,Yes,Hospital,Working,Yes,0,2020-08-29T08:54:06.643551,,131849,,,,-0,COL,Colombia,2020-08-19 23:05:26,1296221767061710000,1296221767061710000,es,http://pbs.twimg.com/media/Ef0az2oXkAIRFVs.png,photo,https://t.co/8bvG6F5I8h,Bucaramanga - Colombia,3,0,162,0,ongoing
